pkg_amount,create_date,status,price,edi,etc_class,firm,account_id,name_as,by_id,name,code,narcotic_class,purchase_standard,base_amount,modify_date,standard_unit
21,2016-11-22 10:51:56.116569+00:00,사용중,3821,642102550,일반,유한양행,1,팜빅스정 250mg,1,팜빅스정(팜시클로비르),B-FAMCI250,0,250mg/21T,0,2016-12-04 05:58:16.481162+00:00,TAB
7,2016-11-22 10:51:56.527556+00:00,사용중,10839,642102560,일반,유한양행,1,팜빅스정 750mg,1,팜빅스정750mg(팜시클로버),B-FAMCI750,0,750mg/7T,0,2016-12-04 05:58:17.026244+00:00,TAB
1,2016-11-22 10:51:55.752917+00:00,사용중,151402,645001281,일반,한국로슈,1,페가시스주 프로클릭 180㎍,1,페가시스주180㎍프로클릭(페그인터페론알파-2에이),7PEGAX,0,0.5 ml/펜,0,2016-12-04 05:58:15.899020+00:00,PEN
1,2016-11-22 10:51:56.928459+00:00,사용중,0,645903170,일반,동광제약,1,페네피린코약 0.5%,1,페네피린코약0.5%(염산페닐에프린),3PNPR,0,병,0,2016-12-04 05:58:17.087458+00:00,VIAL
30,2016-11-22 10:51:56.230378+00:00,사용중,400,643506410,일반,한미약품,1,페노시드캡슐,1,페노시드캡슐(페노피브릭산),TFNCD,0,30C,0,2016-12-04 05:58:16.637153+00:00,CAP
1000,2016-11-22 10:51:56.930045+00:00,사용중,15,642102570,일반,유한양행,1,페니라민정,1,페니라민정(클로르페니라민말레산염),TPENIRA2,0,1000T,0,2016-12-04 05:58:15.962679+00:00,TAB
10,2016-11-22 10:51:55.952429+00:00,사용중,1512,652600374,일반,알보젠코리아,1,페니실린지칼륨주 500만단위,1,알보젠주사용페니실린지칼륨(500만단위),7PPGX,0,10V,0,2016-12-04 05:58:16.297993+00:00,VIAL
50,2016-11-22 10:51:56.931634+00:00,사용중,700,647801121,일반,삼진제약,1,페니토인나트륨주 100mg,1,삼진페니토인나트륨주사100mg,7PNTX,0,50A,0,2016-12-04 05:58:16.873890+00:00,AMP
10,2016-11-22 10:51:55.953635+00:00,사용중,926,657802731,일반,하나제약,1,페닐레프린염산염주 1%,1,하나페닐레프린염산염주사1%,7PENYX,0,10V,0,2016-12-04 05:58:16.299454+00:00,VIAL
50,2016-11-22 10:51:56.409876+00:00,사용중,147,648103381,일반,경동제약,1,페닐주,1,페닐주(클로르페니라민말레산염),7PNMX,0,50A,0,2016-12-04 05:58:16.875208+00:00,AMP
10,2016-11-22 10:51:56.933155+00:00,사용중,0,643604610,일반,녹십자,1,페라미플루주,1,페라미플루주15mL(페라미비르수화물),7PERA,0,10V,0,2016-12-04 05:58:16.300997+00:00,VIAL
200,2016-11-22 10:51:56.058476+00:00,사용중,141,651902300,일반,명인제약,1,페로스핀정 10mg,1,페로스핀정10mg(염산메칠페니데이트),TPERO10,2,200T,0,2016-12-04 05:58:16.424947+00:00,TAB
10,2016-11-22 10:51:55.910503+00:00,사용중,2191,642501301,일반,동아에스티,1,페르디핀주,1,동아페르디핀주사액(니카르디핀염산염) 10mL,7PDPX,0,10ml/10A,0,2016-12-04 05:58:16.206102+00:00,AMP
1,2016-11-22 10:51:56.565268+00:00,사용중,29598,647803541,일반,삼진제약,1,페르본주 1% 30mL,1,페르본주사1%(폴리네이트칼슘) 30mL,7FRB1X,0,병,0,2016-12-04 05:58:17.088957+00:00,AMP
10,2016-11-22 10:51:56.934602+00:00,사용중,10219,647802481,일반,삼진제약,1,페르본주 100mg,1,페르본주사100mg(폴리네이트칼슘),7FRBNX,0,10A,0,2016-12-04 05:58:16.152682+00:00,AMP
50,2016-11-22 10:51:56.291045+00:00,사용중,836,647802471,일반,삼진제약,1,페르본주 3mg,1,페르본주사(폴리네이트칼슘),7PRB3X,0,3mg/50A,0,2016-12-04 05:58:16.712083+00:00,AMP
1000,2016-11-22 10:51:55.798593+00:00,사용중,38,651900920,일반,명인제약,1,페르페나진정 4mg,1,명인페르페나진정4mg,TPERP4,0,1000T,0,2016-12-04 05:58:15.964026+00:00,TAB
30,2016-11-22 10:51:56.279424+00:00,사용중,226,643503280,일반,한미약품,1,펙소나딘정120mg,1,펙소나딘정120mg(펙소페나딘염산염),TPSND120,0,30T,0,2016-12-04 05:58:16.700582+00:00,TAB
90,2016-11-22 10:51:56.343352+00:00,사용중,332,652300700,일반,파마킹,1,펜넬캡슐,1,펜넬캡슐,CPEN,0,500C,0,2016-12-04 05:58:16.770630+00:00,CAP
10,2016-11-22 10:51:56.351352+00:00,사용중,1053,642401621,일반,영진약품,1,펜브렉스주 500mg,1,펜브렉스주500mg(암피실린나트륨),7PBRX,0,500mg/10V,0,2016-12-04 05:58:16.778049+00:00,PEN
7,2016-11-22 10:51:56.935795+00:00,사용중,2127,652500211,일반,한국페링제약,1,펜타사관장액,1,펜타사관장액(메살라진),8PENTAX,0,7개,0,2016-12-04 05:58:17.028897+00:00,PACK
60,2016-11-22 10:51:56.503646+00:00,사용중,840,652500320,일반,한국페링제약,1,펜타사서방정1g,1,펜타사서방정1g(메살라진),TPENTS,0,60T,0,2016-12-04 05:58:17.008788+00:00,PEN
100,2016-11-22 10:51:56.937082+00:00,사용중,559,652500230,일반,한국페링제약,1,펜타사서방정500mg,1,펜타사서방정500mg(메살라진),TPET-SR5,0,100T,0,2016-12-04 05:58:16.085259+00:00,PEN
28,2016-11-22 10:51:56.938382+00:00,사용중,2125,652500240,일반,한국페링제약,1,펜타사좌약,1,펜타사좌약(메살라진),3PENTA,0,28U,0,2016-12-04 05:58:16.535279+00:00,PEN
1,2016-11-22 10:51:56.939784+00:00,사용중,26069,645402291,일반,제일약품,1,펜타스판주 10% 500mL (백),1,제일펜타스판주10%(펜타스타치) 500mL(백),7PANTAX,0,백,0,2016-12-04 05:58:17.074899+00:00,BAG
10,2016-11-22 10:51:56.943218+00:00,사용중,1532,644912121,일반,중외제약,1,펜토탈소디움주 0.5g,1,펜토탈소디움0.5g주(치오펜탈나트륨),7PTT1X,2,10V,0,2016-12-04 05:58:16.302491+00:00,VIAL
50,2016-11-22 10:51:56.945613+00:00,사용중,281,645100951,수액,대한약품공업,1,포도당 DW 20mL (대한),1,대한포도당주사액(20%) 20mL(앰플),20DW20X,0,50A,0,2016-12-04 05:58:16.876566+00:00,AMP
1,2016-11-22 10:51:55.909315+00:00,사용중,1080,643901611,일반,삼일제약,1,포러스점안액 10mL,1,포러스점안액 10mL,3FRSX,0,10ml,0,2016-12-04 05:58:16.204761+00:00,BTL
1,2016-11-22 10:51:56.120360+00:00,사용중,15,643901621,일반,삼일제약,1,포리부틴드라이시럽 250mL,1,포리부틴드라이시럽(트리메부틴) (250mL),SPLPX,0,250ml,0,2016-12-04 05:58:16.485520+00:00,BTL
50,2016-11-22 10:51:56.947402+00:00,사용중,0,681000010,처치약품,큐앤큐팜㈜,1,포비돈 스틱스왑,1,큐앤큐 포비돈스틱스왑(포비돈요오드),,0,50EA/박스,0,2016-12-04 05:58:17.070857+00:00,EA
1,2016-11-22 10:51:56.323030+00:00,사용중,0,657400260,처치약품,퍼슨,1,포비딘액 4L,1,성광포비딘(포비돈요오드액10%),3POVS,0,4L,0,2016-12-04 05:58:16.753249+00:00,BAG
1,2016-11-22 10:51:56.324214+00:00,사용중,0,657400390,처치약품,퍼슨,1,포비크린세정용 4L,1,포비크린세정용,TPOVI,0,4L,0,2016-12-04 05:58:16.754718+00:00,TAB
1,2016-11-22 10:51:55.972959+00:00,사용중,39300,670302181,일반,코오롱제약,1,포스터100/6에이치에프에이 120회,1,포스터100/6에이치에프에이,3FOSTX,0,120회/통,0,2016-12-04 05:58:16.327402+00:00,BTL
1,2016-11-22 10:51:56.948670+00:00,사용중,0,670800290,일반,한국릴리,1,포스테오주,1,포스테오주(테리파라타이드),7FORS,0,S,0,2016-12-04 05:58:17.123408+00:00,SYR
1,2016-11-23 03:07:25.235247+00:00,사용중,0,699600011,일반,바이엘코리아,1,포스티노-1 정,3,포스티노-1 정,,0,T,0,2016-12-04 05:58:17.124883+00:00,TAB
600,2016-11-22 10:51:56.487696+00:00,사용중,84,664101610,일반,동인당제약,1,포스포정,1,포스포정(초산칼슘),TPHO,0,600T,0,2016-12-04 05:58:16.979812+00:00,TAB
1,2016-11-22 10:51:56.949929+00:00,사용중,129,645302132,일반,한림제약,1,포크랄시럽 95mL,1,포크랄시럽(포수크로랄) (95mL),SPOCLX,2,통,0,2016-12-04 05:58:17.105926+00:00,BTL
20,2016-11-22 10:51:56.107679+00:00,사용중,260,671803431,일반,대원제약,1,포타겔현탁액 20mL,1,포타겔현탁액(디옥타헤드랄스멕타이트) 20mL,S-FOTAGEL,0,20P,0,2016-12-04 05:58:16.467112+00:00,PACK
1000,2016-11-22 10:51:55.799788+00:00,사용중,13,653801510,일반,신일제약,1,폴산정,1,신일폴산정,TFOLAC,0,1000T,0,2016-12-04 05:58:15.965503+00:00,TAB
1,2016-11-22 10:51:56.951181+00:00,사용중,2495,648504101,일반,신풍제약,1,푸가신점안액 5mL,1,푸가신점안액(오플록사신) 5mL,3FUGAX,0,개,0,2016-12-04 05:58:17.062871+00:00,BTL
1000,2016-11-22 10:51:56.288959+00:00,사용중,10,642401650,일반,영진약품,1,푸라콩정 3mg,1,푸라콩정(피프린히드리나트) 3mg,TPLK,0,3mg/1000T,0,2016-12-04 05:58:16.710675+00:00,TAB
100,2016-11-22 10:51:56.163053+00:00,사용중,318,642401661,일반,영진약품,1,푸라콩주,1,푸라콩주(피프린히드리네이트),7PLKX,0,2ml/100A,0,2016-12-04 05:58:16.565075+00:00,AMP
100,2016-11-22 10:51:56.070207+00:00,사용중,323,651902360,일반,명인제약,1,푸록틴캡슐 20mg,1,푸록틴캡슐(염산플루옥세틴),TPRO20,0,20mg/100C,0,2016-12-04 05:58:16.441213+00:00,CAP
100,2016-11-22 10:51:55.806690+00:00,사용중,258,651902350,일반,명인제약,1,푸록틴캡슐10mg,1,푸록틴캅셀10mg(염산플루옥세틴),TPRO10,0,100C,0,2016-12-04 05:58:15.981180+00:00,CAP
1,2016-11-22 10:51:56.952602+00:00,사용중,59,643304081,일반,종근당,1,푸리노신시럽 500mL,1,푸리노신시럽(이노시플렉스) (500mL),SPRX,0,통,0,2016-12-04 05:58:17.107290+00:00,BTL
10,2016-11-22 10:51:55.955040+00:00,사용중,2371,658601831,일반,이연제약,1,푸카인주 0.5%,1,푸카인0.5%주사(부피바카인염산염일수화물),7PUCAX,0,10V,0,2016-12-04 05:58:16.303994+00:00,VIAL
5,2016-11-22 10:51:56.953756+00:00,사용중,6882,648901802,일반,한국화이자,1,프라그민 주 10000IU/0.4ml,1,프라그민주25000IU/mL (0.4mL),7FRG25X,0,5S,0,2016-12-04 05:58:16.972563+00:00,SYR
10,2016-11-22 10:51:55.750796+00:00,사용중,5639,648901182,일반,한국화이자,1,프라그민 주 7500IU/0.3ml,1,프라그민주25000IU/mL (0.3mL),7FRG75X,0,0.3ml/10관,0,2016-12-04 05:58:15.896121+00:00,SYR
60,2016-11-22 10:51:56.490041+00:00,사용중,1260,653501340,일반,한국베링거인겔하임,1,프라닥사캡슐 110mg,1,프라닥사캡슐110mg(다비가트란에텍실레이트메실산염),PRA110,0,60C,0,2016-12-04 05:58:16.991699+00:00,CAP
60,2016-11-22 10:51:56.492254+00:00,사용중,1316,653501350,일반,한국베링거인겔하임,1,프라닥사캡슐 150mg,1,프라닥사캡슐150mg(다비가트란에텍실레이트메실산염),PRA150,0,60C,0,2016-12-04 05:58:16.993135+00:00,CAP
200,2016-11-22 10:51:56.954958+00:00,사용중,104,653005110,일반,한국파마,1,프로시클리딘정,1,파마프로시클리딘정(프로시클리딘염산염),7PMP,0,200T,0,2016-12-04 05:58:16.426587+00:00,TAB
5,2016-11-22 10:51:56.956181+00:00,사용중,1593,645302983,일반,한림제약,1,프로타민황산염주,1,한림프로타민황산염주사액,7PROTX,0,5A,0,2016-12-04 05:58:16.936929+00:00,AMP
1000,2016-11-22 10:51:56.494139+00:00,사용중,146,644802960,일반,태극제약,1,프로피진정,1,프로피진정(레보드로프로피진),TPRO,0,60mg/1000T,0,2016-12-04 05:58:16.994550+00:00,TAB
1,2016-11-22 10:51:56.367500+00:00,사용중,18,642201272,일반,부광약품,1,프리마란시럽 500mL,1,소아용프리마란시럽(메퀴타진) (500mL),SPRIM1X,0,500ml,0,2016-12-04 05:58:16.794845+00:00,BTL
200,2016-11-22 10:51:56.060333+00:00,사용중,115,663602500,일반,한국프라임제약,1,프리메정,1,프리메정,TPRE30,0,200T,0,2016-12-04 05:58:16.428086+00:00,TAB
1,2016-11-22 10:51:56.957431+00:00,사용중,0,648902270,백신,한국화이자,1,프리베나 13주,1,프리베나13주(폐렴구균 씨알엠(CRM197) 단백접합백신),9PRBN2,0,개,0,2016-12-04 05:58:17.064152+00:00,SYR
10,2016-11-22 10:51:55.973978+00:00,사용중,2054,671805073,백신,대원제약,1,프리폴-엠시티주12mL,1,프리폴-엠시티주(프로포폴)12mL,7FRFX,2,12ml/10V,0,2016-12-04 05:58:16.334878+00:00,VIAL
5,2016-11-22 10:51:56.959446+00:00,사용중,0,662800060,처치약품,파마리서치프로덕트,1,플라센텍스주,1,플라센텍스주(폴리데옥시리보뉴클레오타이드나트륨),PLAC,0,5A,0,2016-12-04 05:58:16.938425+00:00,AMP
300,2016-11-22 10:51:56.219393+00:00,사용중,1152,647802630,일반,삼진제약,1,플래리스정,1,플래리스정(황산수소클로피도그렐),PLES,0,300T,0,2016-12-04 05:58:16.621189+00:00,TAB
10,2016-11-22 10:51:56.960920+00:00,사용중,0,650003030,일반,글락소스미스클라인,1,플루아릭스테트라프리필드시린지,1,플루아릭스테트라프리필드시린지(인플루엔자분할백신),VC-FARX,0,10S,0,2016-12-04 05:58:16.232051+00:00,SYR
50,2016-11-22 10:51:56.466931+00:00,사용중,521,657802261,일반,하나제약,1,피그민주,1,피그민주사(피리도스티그민브로마이드),7PIGMX,0,5mg/50A,0,2016-12-04 05:58:16.953138+00:00,AMP
30,2016-11-22 10:51:56.280853+00:00,사용중,715,644904360,일반,중외제약,1,피나스타정,1,피나스타정(피나스테리드),FNS,0,30T,0,2016-12-04 05:58:16.702100+00:00,TAB
10,2016-11-22 10:51:55.956568+00:00,사용중,8682,642903841,일반,일동제약,1,피니박스주 0.25g,1,피니박스주사0.25g(도리페넴일수화물),XW-DRPN,0,10V,0,2016-12-04 05:58:16.305627+00:00,VIAL
100,2016-11-22 10:51:56.962407+00:00,사용중,212,651903760,일반,명인제약,1,피디펙솔정 0.125mg,1,피디펙솔정0.125mg(프라미펙솔염산염일수화물),TPDPX,0,100T,0,2016-12-04 05:58:16.086744+00:00,TAB
100,2016-11-22 10:51:55.870711+00:00,사용중,340,651903730,일반,명인제약,1,피디펙솔정 0.25mg,1,피디펙솔정0.25mg(프라미펙솔염산염일수화물),TPDPX2,0,100T,0,2016-12-04 05:58:16.088257+00:00,TAB
100,2016-11-22 10:51:56.963659+00:00,사용중,547,651903740,일반,명인제약,1,피디펙솔정 0.5mg,1,피디펙솔정0.5mg(프라미펙솔염산염일수화물),TPDPX5,0,100T,0,2016-12-04 05:58:16.089799+00:00,TAB
100,2016-11-22 10:51:56.965063+00:00,사용중,1072,651903770,일반,명인제약,1,피디펙솔정 1mg,1,피디펙솔정1mg(프라미펙솔염산염일수화물),TPDPX1,0,100T,0,2016-12-04 05:58:16.091231+00:00,TAB
100,2016-11-22 10:51:56.348605+00:00,사용중,115,642102010,일반,유한양행,1,피라진아미드정 500mg,1,유한피라진아미드정500mg(피라진아미드),TPYAM500,0,500mg/100T,0,2016-12-04 05:58:16.775141+00:00,TAB
1000,2016-11-22 10:51:56.412182+00:00,사용중,23,653801720,일반,신일제약,1,피리독신정,1,신일피리독신정(피리독신염산염),65380172,0,50mg/1000T,0,2016-12-04 05:58:16.881915+00:00,TAB
1,2016-11-22 10:51:56.966351+00:00,사용중,10062,651600771,일반,한화제약,1,피케이멜즈인퓨전주,1,피케이멜즈인퓨전주(황산아만타딘),PKMERX,0,병,0,2016-12-04 05:58:17.090347+00:00,VIAL
100,2016-11-22 10:51:55.871905+00:00,사용중,138,651600780,일반,한화제약,1,피케이멜즈정,1,피케이멜즈정(황산아만타딘),TPKMERZ,0,100T,0,2016-12-04 05:58:16.092685+00:00,TAB
1,2016-11-22 10:51:56.967592+00:00,사용중,0,659900590,조영제,한국팜비오,1,피코라이트산,1,피코라이트산,PCLP,0,16.37g/1포 X 3포 ,0,2016-12-04 07:40:53.064969+00:00,PACK
140,2016-11-22 10:51:55.981720+00:00,사용중,662,677200160,일반,한국아스텔라스제약,1,하루날디정 0.2mg,1,하루날디정0.2mg,THARU,0,140 정,0,2016-12-04 05:58:16.342073+00:00,TAB
20,2016-11-22 10:51:56.047561+00:00,사용중,2400,667400851,일반,영진약품,1,하모닐란액 200mL,1,하모닐란액 200mL,SHARMO2X,0,200ml,0,2016-12-04 05:58:16.412868+00:00,BAG
15,2016-11-22 10:51:56.368707+00:00,사용중,6000,667400852,일반,영진약품,1,하모닐란액 500mL,1,하모닐란액 500mL,SHARMOX,0,500ml,0,2016-12-04 05:58:16.796166+00:00,BTL
10,2016-11-22 10:51:55.958558+00:00,사용중,8038,651502031,일반,하원제약,1,하원 세프트리악손주1g,1,하원세프트리악손주1g(세프트리악손나트륨수화물),7CEFTX,0,10V,0,2016-12-04 05:58:16.307008+00:00,VIAL
300,2016-11-22 10:51:56.128033+00:00,사용중,164,641702570,일반,일양약품,1,하이네콜정 25mg,1,하이네콜정(염화베타네콜),THNC,0,25mg/300T,0,2016-12-04 05:58:16.497111+00:00,TAB
16,2016-11-22 10:51:56.968753+00:00,사용중,0,644206370,일반,한국애보트,1,하이드라섹산 30mg,1,하이드라섹산30mg(라세카도트릴),SHDR,0,16P,0,2016-12-04 05:58:16.363376+00:00,포
100,2016-11-22 10:51:56.969908+00:00,사용중,278,644304790,일반,한국유나이티드제약,1,하이드린캡슐,1,하이드린캡슐(하이드록시우레아),CHYDR,0,100C,0,2016-12-04 05:58:15.982657+00:00,CAP
5,2016-11-22 10:51:56.035642+00:00,사용중,9818,648504231,일반,신풍제약,1,하이알주,1,하이알주(히알우론산나트륨),7HYAPX,0,2.5ml/5V,0,2016-12-04 05:58:16.398923+00:00,VIAL
100,2016-11-22 10:51:56.464692+00:00,사용중,84,651901010,일반,명인제약,1,할로페리돌정 5mg,1,명인할로페리돌정5mg,HLP5,0,5mg/100T,0,2016-12-04 05:58:16.950230+00:00,TAB
10,2016-11-22 10:51:55.893254+00:00,사용중,365,651901021,일반,명인제약,1,할로페리돌주,1,명인할로페리돌주사,7HALOX,0,10A,0,2016-12-04 05:58:16.154048+00:00,AMP
1,2016-11-22 10:51:55.771381+00:00,사용중,517628,645000611,항암제,한국로슈,1,허셉틴주 150mg,1,허셉틴주150mg(트라스투주맙),7HCTX,0,1 병,0,2016-12-04 05:58:15.922608+00:00,VIAL
500,2016-11-22 10:51:56.395014+00:00,사용중,240,640003910,일반,씨제이헬스케어,1,헤르벤서방정 90mg,1,헤르벤서방정90mg(딜티아젬염산염),THRB90-1,0,500T,0,2016-12-04 05:58:16.833584+00:00,TAB
500,2016-11-22 10:51:56.236627+00:00,사용중,70,640003930,일반,씨제이헬스케어,1,헤르벤정 30mg,1,헤르벤정(딜티아젬염산염),THRB,0,30mg/500T,0,2016-12-04 05:58:16.644538+00:00,TAB
10,2016-11-22 10:51:55.960197+00:00,사용중,3843,640003951,일반,씨제이헬스케어,1,헤르벤주 50mg,1,헤르벤주50mg(딜티아젬염산염),7HRBX,0,10V,0,2016-12-04 05:58:16.308379+00:00,VIAL
1,2016-11-22 10:51:56.285790+00:00,사용중,2835,645602181,일반,대화제약,1,헤모렉스크림 35g,1,헤모렉스크림(염산프라목신) 35g,3HEMOX,0,35g,0,2016-12-04 05:58:16.707821+00:00,TUBE
10,2016-11-22 10:51:56.970997+00:00,사용중,4325,644903601,일반,중외제약,1,헤파린나트륨주1000IU,1,중외헤파린나트륨주사액1000아이유,7HPRAX,0,10V,0,2016-12-04 05:58:16.309722+00:00,VIAL
10,2016-11-22 10:51:56.972259+00:00,사용중,4490,644903621,일반,중외제약,1,헤파린주 25000IU,1,중외헤파린주,7HEPAX,0,10V,0,2016-12-04 05:58:16.311143+00:00,VIAL
10,2016-11-22 10:51:56.369856+00:00,사용중,11451,645402222,일반,제일약품,1,헤파솔주 500mL,1,헤파솔주 500mL(백),7HEOASX,0,500ml/백,0,2016-12-04 05:58:16.797620+00:00,BAG
10,2016-11-22 10:51:55.823669+00:00,사용중,800,642202401,일반,부광약품,1,헥사메딘액 100mL,1,헥사메딘액 100mL,3HEXAX,0,100ml/10BTL,0,2016-12-04 05:58:16.005025+00:00,BTL
50,2016-11-22 10:51:56.973638+00:00,사용중,0,681000560,처치약품,큐앤큐팜㈜,1,헥시코올 스틱스왑액,1,큐앤큐 헥시코올스틱스왑액,,0,50EA/박스,0,2016-12-04 05:58:17.072214+00:00,EA
20,2016-11-22 10:51:56.975119+00:00,사용중,0,657400410,처치약품,퍼슨,1,헥시타놀 0.5% 액 500ml,1,헥시타놀0.5%액,,0,20병,0,2016-12-04 05:58:16.433848+00:00,BTL
20,2016-11-22 10:51:56.976956+00:00,사용중,0,657400650,처치약품,퍼슨,1,헥시타놀 2% 액 500ml,1,헥시타놀2%액,,0,20병,0,2016-12-04 05:58:16.435305+00:00,BTL
1,2016-11-22 10:51:56.978319+00:00,사용중,0,657400860,처치약품,퍼슨,1,헥시타놀 이티 2% 액 500ml,1,헥시타놀이티2%액,,0,병,0,2016-12-04 05:58:17.091719+00:00,BTL
70,2016-11-22 10:51:56.031826+00:00,사용중,229,644200640,일반,한국애보트,1,호쿠날린패취 0.5mg,1,호쿠날린패취0.5mg(툴로부테롤),3HOKP5,0,2.5 ㎠/70매,0,2016-12-04 05:58:16.396085+00:00,매
70,2016-11-22 10:51:56.523918+00:00,사용중,343,644200650,일반,한국애보트,1,호쿠날린패취 1mg,1,호쿠날린패취1mg(툴로부테롤),3HOKP,0,70 매,0,2016-12-04 05:58:17.023611+00:00,매
50,2016-11-22 10:51:56.094480+00:00,사용중,1385,645101091,일반,대한약품공업,1,황산마그네슘주10%,1,대한황산마그네슘주사액10%,7MGNX,0,20ml/50A,0,2016-12-04 05:58:16.454387+00:00,AMP
10,2016-11-22 10:51:56.979627+00:00,사용중,627,643303331,일반,종근당,1,황산스트렙토마이신주 1g,1,종근당황산스트렙토마이신주 1g,7SMX,0,10V,0,2016-12-04 05:58:16.312630+00:00,VIAL
100,2016-11-22 10:51:56.980801+00:00,사용중,1782,643503980,일반,한미약품,1,후나졸캡슐,1,후나졸캡슐(플루코나졸),CFUNA,0,100C,0,2016-12-04 05:58:15.984072+00:00,CAP
20,2016-11-22 10:51:56.981981+00:00,사용중,7564,640001151,영양수액,씨제이헬스케어,1,후라바솔주 10% 250mL,1,씨제이10%후라바솔주 250mL,7HURAX,0,20팩,0,2016-12-04 05:58:16.438273+00:00,BAG
500,2016-11-22 10:51:56.983241+00:00,사용중,73,640002760,일반,씨제이헬스케어,1,후라시닐정,1,씨제이후라시닐정(메트로니다졸),TFULA,0,500T,0,2016-12-04 05:58:16.835085+00:00,TAB
30,2016-11-22 10:51:56.281963+00:00,사용중,133,645602250,일반,대화제약,1,후로스판정,1,후로스판정(플로로글루시놀수화물),TFLOS,0,30T,0,2016-12-04 05:58:16.703460+00:00,TAB
10,2016-11-22 10:51:56.984427+00:00,사용중,11640,644911841,영양수액,중외제약,1,후리아민 10%주 500mL,1,중외후리아민10%주 500mL(백),7FREAM,0,10팩,0,2016-12-04 05:58:16.112843+00:00,BAG
10,2016-11-22 10:51:56.985588+00:00,사용중,3627,644903781,영양수액,중외제약,1,후리아민 8.5%주 250mL,1,중외후리아민8.5%주 250mL(백),7FREMX,0,10팩,0,2016-12-04 05:58:16.114279+00:00,BAG
10,2016-11-22 10:51:55.894337+00:00,사용중,3397,650001661,일반,글락소스미스클라인,1,후릭소타이드네뷸 2mg,1,후릭소타이드네뷸2mg,3FTNB2X,0,10A,0,2016-12-04 05:58:16.155577+00:00,AMP
1,2016-11-22 10:51:56.559236+00:00,사용중,26053,698800011,일반,서울메디칼,1,후콜리스티메테이트주,1,후콜리스티메테이트주(콜리스틴메탄설폰나트륨),7HCLTX,0,V,0,2016-12-04 05:58:17.175551+00:00,VIAL
10,2016-11-22 10:51:56.986818+00:00,사용중,4394,644701941,일반,에스케이케미칼,1,후탄 10mg,1,주사용후탄(메실산나파모스탓트),7FUTX,0,10V,0,2016-12-04 05:58:16.314164+00:00,VIAL
10,2016-11-22 10:51:55.961742+00:00,사용중,12782,644701951,일반,에스케이케미칼,1,후탄 50mg,1,주사용후탄50(메실산나파모스탓트),7FUT5X,0,10V,0,2016-12-04 05:58:16.315595+00:00,VIAL
1,2016-11-22 10:51:56.988005+00:00,사용중,11441,658700381,일반,한국비엠에스제약,1,훈기존주 50mg,1,훈기존주사50mg(주사용암포테리신비),7FGZX,0,V,0,2016-12-04 05:58:17.176998+00:00,VIAL
10,2016-11-22 10:51:56.989091+00:00,사용중,941,647802741,일반,삼진제약,1,훌그램주 300mg,1,훌그램주사(클린다마이신포스페이트),7FULGX,0,10A,0,2016-12-04 05:58:16.157035+00:00,AMP
10,2016-11-22 10:51:55.895444+00:00,사용중,1200,647802731,일반,삼진제약,1,훌그램주 600mg,1,훌그램600mg주사(클린다마이신포스페이트),XW-CLM6,0,10A,0,2016-12-04 05:58:16.158426+00:00,AMP
100,2016-11-22 10:51:55.807758+00:00,사용중,164,647802750,일반,삼진제약,1,훌그램캡슐,1,훌그램캡슐(클린다마이신염산염),TFULG150,0,100C,0,2016-12-04 05:58:15.985413+00:00,CAP
30,2016-11-22 10:51:56.478809+00:00,사용중,295,643503993,일반,한미약품,1,훼로맥스액 5mL (포),1,훼로맥스액(수산화제이철폴리말토스복염) 5mL,FRMLIQX2,0,5ml/30P,0,2016-12-04 05:58:16.964861+00:00,PACK
200,2016-11-22 10:51:56.061671+00:00,사용중,93,642202450,일반,부광약품,1,훼로바유서방정,1,훼로바-유서방정(건조황산제일철),TFEROBA1,0,200T,0,2016-12-04 05:58:16.429404+00:00,TAB
1,2016-11-22 10:51:55.917013+00:00,사용중,23301,670800351,인슐린주사,한국릴리,1,휴마로그 주 100IU/ml,1,휴마로그주(인슐린라이스프로100Unit/ml),7HML1X,0,10ml/V,0,2016-12-04 05:58:16.216488+00:00,VIAL
5,2016-11-22 10:51:56.296282+00:00,사용중,11885,670800384,인슐린주사,한국릴리,1,휴마로그 퀵펜 주 100unit/mL,1,휴마로그퀵펜주100단위/mL,7HMLPX,0,3ml/5관,0,2016-12-04 05:58:16.714865+00:00,PEN
5,2016-11-22 10:51:56.298548+00:00,사용중,11874,670800343,인슐린주사,한국릴리,1,휴마로그믹스 25퀵펜주 100unit/mL,1,휴마로그믹스25퀵펜주100단위/mL,THUMZ25X,0,3ml/5관,0,2016-12-04 05:58:16.716298+00:00,PEN
5,2016-11-22 10:51:56.299947+00:00,사용중,11892,670800524,인슐린주사,한국릴리,1,휴마로그믹스 50퀵펜주 100IU/mL,1,휴마로그믹스50퀵펜주100단위/mL,7HUMA50X,0,3ml/5관,0,2016-12-04 05:58:16.717598+00:00,PEN
1,2016-11-22 10:51:55.918335+00:00,사용중,13026,670800431,인슐린주사,한국릴리,1,휴물린 알 주100IU,1,휴물린알주100단위(휴먼인슐린유전자재조합),7HMUR1X,0,10ml/병,0,2016-12-04 05:58:16.210556+00:00,VIAL
1,2016-11-22 10:51:55.919412+00:00,사용중,13026,670800441,인슐린주사,한국릴리,1,휴물린 엔 주 100IU,1,휴물린엔주100단위(휴먼인슐린(유전자재조합)이소판),7HMRN1X,0,10ml/병,0,2016-12-04 05:58:16.212052+00:00,VIAL
